Date,PX_LAST,PX_BID
12/3/2013,2.0156,2.0174
11/3/2013,2.0576,2.0594
8/3/2013,2.0427,2.0445
7/3/2013,1.9965,1.9982
6/3/2013,1.9375,1.9392
5/3/2013,1.8978,1.8995
4/3/2013,1.8755,1.8772
1/3/2013,1.8412,1.8429
28/2/2013,1.8756,1.8773
27/2/2013,1.9014,1.9031
26/2/2013,1.8808,1.8826
25/2/2013,1.8637,1.8654
22/2/2013,1.9619,1.9636
21/2/2013,1.9766,1.9783
20/2/2013,2.0087,2.0104
19/2/2013,2.0278,2.0295
18/2/2013,2.0017,2.0035
15/2/2013,2.0017,2.0035
14/2/2013,1.9974,1.9983
13/2/2013,2.0277,2.0295
12/2/2013,1.977,1.9788
11/2/2013,1.9635,1.9653
8/2/2013,1.9499,1.9517
7/2/2013,1.9568,1.9586
6/2/2013,1.9603,1.9621
5/2/2013,1.998,1.9998
4/2/2013,1.9548,1.9566
1/2/2013,2.0149,2.0167
31/1/2013,1.9849,1.9867
30/1/2013,1.992,1.9938
29/1/2013,1.9991,2.0009
28/1/2013,1.9613,1.9631
25/1/2013,1.9487,1.9505
24/1/2013,1.8498,1.8515
23/1/2013,1.8241,1.8259
22/1/2013,1.8417,1.8435
21/1/2013,1.8416,1.8434
18/1/2013,1.8416,1.8434
17/1/2013,1.8794,1.8803
16/1/2013,1.8185,1.8202
15/1/2013,1.836,1.8378
14/1/2013,1.8448,1.8465
11/1/2013,1.8677,1.8695
10/1/2013,1.8958,1.8976
9/1/2013,1.8568,1.8586
8/1/2013,1.8683,1.87
7/1/2013,1.8974,1.8991
4/1/2013,1.8991,1.9008
3/1/2013,1.9121,1.913
2/1/2013,1.8371,1.8388
1/1/2013,1.7574,1.7591
31/12/2012,1.7574,1.7591
28/12/2012,1.7009,1.7026
27/12/2012,1.7364,1.7381
26/12/2012,1.7511,1.7528
25/12/2012,1.7737,1.7772
24/12/2012,1.7737,1.7772
21/12/2012,1.7623,1.7649
20/12/2012,1.7962,1.7979
19/12/2012,1.8014,1.8031
18/12/2012,1.817,1.8188
17/12/2012,1.7717,1.7734
14/12/2012,1.7015,1.7032
13/12/2012,1.7299,1.7317
12/12/2012,1.698,1.6997
11/12/2012,1.6541,1.6558
10/12/2012,1.6164,1.6181
7/12/2012,1.6215,1.6232
6/12/2012,1.5857,1.5874
5/12/2012,1.5875,1.5892
4/12/2012,1.6028,1.6045
3/12/2012,1.6207,1.6224
30/11/2012,1.6156,1.6164
29/11/2012,1.6147,1.6164
28/11/2012,1.6284,1.6301
27/11/2012,1.6369,1.6386
26/11/2012,1.6625,1.6643
23/11/2012,1.6899,1.6917
22/11/2012,1.6796,1.6813
21/11/2012,1.6796,1.6813
20/11/2012,1.6659,1.6676
19/11/2012,1.6131,1.6148
16/11/2012,1.58,1.5817
15/11/2012,1.5928,1.5945
14/11/2012,1.5911,1.5928
13/11/2012,1.5945,1.5962
12/11/2012,1.6063,1.608
9/11/2012,1.6063,1.608
8/11/2012,1.6148,1.6165
7/11/2012,1.6466,1.6484
6/11/2012,1.7507,1.7524
5/11/2012,1.6841,1.6858
2/11/2012,1.7147,1.7164
1/11/2012,1.7242,1.726
31/10/2012,1.6901,1.6919
30/10/2012,1.7189,1.7198
29/10/2012,1.7189,1.7198
26/10/2012,1.7451,1.7469
25/10/2012,1.8233,1.825
24/10/2012,1.7889,1.7906
23/10/2012,1.7572,1.759
22/10/2012,1.8134,1.8152
19/10/2012,1.7633,1.765
18/10/2012,1.8344,1.8361
17/10/2012,1.8185,1.8202
16/10/2012,1.7186,1.7203
15/10/2012,1.663,1.6647
12/10/2012,1.656,1.6578
11/10/2012,1.6699,1.6716
10/10/2012,1.6742,1.6759
9/10/2012,1.7132,1.7149
8/10/2012,1.7428,1.7445
5/10/2012,1.7428,1.7445
4/10/2012,1.6732,1.675
3/10/2012,1.6146,1.6163
2/10/2012,1.6198,1.6215
1/10/2012,1.6249,1.6267
28/9/2012,1.6335,1.6353
27/9/2012,1.6542,1.6559
26/9/2012,1.6095,1.6112
25/9/2012,1.6662,1.668
24/9/2012,1.7094,1.7111
21/9/2012,1.7528,1.7545
20/9/2012,1.764,1.7657
19/9/2012,1.7718,1.7735
18/9/2012,1.8083,1.8101
17/9/2012,1.8415,1.8433
14/9/2012,1.866,1.8678
13/9/2012,1.723,1.7247
12/9/2012,1.7576,1.7594
11/9/2012,1.7005,1.7023
10/9/2012,1.6541,1.6558
7/9/2012,1.6678,1.6695
6/9/2012,1.6781,1.6798
5/9/2012,1.596,1.5977
4/9/2012,1.5722,1.5739
3/9/2012,1.5484,1.5501
31/8/2012,1.5484,1.5501
30/8/2012,1.6233,1.625
29/8/2012,1.6506,1.6523
28/8/2012,1.6335,1.6352
27/8/2012,1.6506,1.6523
24/8/2012,1.6865,1.6882
23/8/2012,1.6779,1.6796
22/8/2012,1.6916,1.6933
21/8/2012,1.7984,1.8002
20/8/2012,1.8053,1.807
17/8/2012,1.8105,1.8122
16/8/2012,1.8346,1.8364
15/8/2012,1.8155,1.8172
14/8/2012,1.7378,1.7395
13/8/2012,1.6642,1.6659
10/8/2012,1.6573,1.659
9/8/2012,1.6881,1.6898
8/8/2012,1.6491,1.6508
7/8/2012,1.6283,1.6301
6/8/2012,1.5664,1.5682
3/8/2012,1.5631,1.5648
2/8/2012,1.4779,1.4796
1/8/2012,1.524,1.5257
31/7/2012,1.4679,1.4696
30/7/2012,1.5019,1.5036
27/7/2012,1.5463,1.548
26/7/2012,1.4378,1.4395
25/7/2012,1.3975,1.3992
24/7/2012,1.3875,1.3892
23/7/2012,1.4263,1.4279
20/7/2012,1.4567,1.4584
19/7/2012,1.5077,1.5094
18/7/2012,1.4942,1.4959
17/7/2012,1.5078,1.5095
16/7/2012,1.4724,1.474
13/7/2012,1.4876,1.4893
12/7/2012,1.4743,1.476
11/7/2012,1.5167,1.5184
10/7/2012,1.5015,1.5032
9/7/2012,1.5117,1.5134
6/7/2012,1.5491,1.5508
5/7/2012,1.5969,1.5986
4/7/2012,1.6294,1.6311
3/7/2012,1.6294,1.6311
2/7/2012,1.5885,1.5902
29/6/2012,1.6449,1.6466
28/6/2012,1.5768,1.5785
27/6/2012,1.6177,1.6194
26/6/2012,1.6262,1.628
25/6/2012,1.6024,1.6041
22/6/2012,1.6742,1.6759
21/6/2012,1.6162,1.6179
20/6/2012,1.6572,1.6589
19/6/2012,1.6197,1.6214
18/6/2012,1.5738,1.5755
15/6/2012,1.5773,1.579
14/6/2012,1.642,1.6437
13/6/2012,1.5927,1.5944
12/6/2012,1.6642,1.6659
11/6/2012,1.586,1.5877
8/6/2012,1.6353,1.637
7/6/2012,1.6388,1.6405
6/6/2012,1.6592,1.6609
5/6/2012,1.5744,1.5761
4/6/2012,1.5239,1.5256
1/6/2012,1.452,1.4537
31/5/2012,1.5578,1.5595
30/5/2012,1.622,1.6237
29/5/2012,1.7448,1.7465
28/5/2012,1.738,1.7397
25/5/2012,1.738,1.7397
24/5/2012,1.7774,1.7792
23/5/2012,1.7346,1.7363
22/5/2012,1.7688,1.7706
21/5/2012,1.7414,1.7431
18/5/2012,1.7226,1.7243
17/5/2012,1.6971,1.6988
16/5/2012,1.7603,1.762
15/5/2012,1.7671,1.7705
14/5/2012,1.7637,1.7654
11/5/2012,1.8376,1.8393
10/5/2012,1.867,1.8687
9/5/2012,1.8227,1.8245
8/5/2012,1.8402,1.8419
7/5/2012,1.8716,1.8733
4/5/2012,1.8786,1.8804
3/5/2012,1.9312,1.933
2/5/2012,1.9277,1.9295
1/5/2012,1.9435,1.9453
30/4/2012,1.9137,1.9155
27/4/2012,1.9348,1.9365
26/4/2012,1.9383,1.9401
25/4/2012,1.984,1.9858
24/4/2012,1.9735,1.9752
23/4/2012,1.9349,1.9366
20/4/2012,1.9629,1.9647
19/4/2012,1.9665,1.9682
18/4/2012,1.9753,1.977
17/4/2012,1.9981,1.9999
16/4/2012,1.9805,1.9823
13/4/2012,1.9823,1.9841
12/4/2012,2.051,2.0527
11/4/2012,2.0351,2.0368
10/4/2012,1.9823,1.9841
9/4/2012,2.0474,2.0492
6/4/2012,2.0545,2.0562
5/4/2012,2.1805,2.1823
4/4/2012,2.2233,2.2251
3/4/2012,2.2988,2.3024
2/4/2012,2.182,2.1838
30/3/2012,2.2088,2.2124
29/3/2012,2.1587,2.1605
28/3/2012,2.1997,2.2014
27/3/2012,2.1836,2.1853
26/3/2012,2.2479,2.2497
23/3/2012,2.2317,2.2335
22/3/2012,2.2781,2.2799
21/3/2012,2.296,2.2978
20/3/2012,2.3591,2.3609
19/3/2012,2.3772,2.379
16/3/2012,2.294,2.2958
15/3/2012,2.2794,2.2812
14/3/2012,2.2686,2.2704
13/3/2012,2.1263,2.128
12/3/2012,2.0331,2.0349
9/3/2012,2.0279,2.0296
8/3/2012,2.0121,2.0139
7/3/2012,1.9756,1.9773
6/3/2012,1.9427,1.9444
5/3/2012,2.0104,2.0121
2/3/2012,1.9739,1.9756
1/3/2012,2.0261,2.0278
29/2/2012,1.9705,1.9739
28/2/2012,1.9428,1.9445
27/2/2012,1.9255,1.9273
24/2/2012,1.9757,1.9774
23/2/2012,1.9965,1.9982
22/2/2012,2.0034,2.0052
21/2/2012,2.0591,2.0609
20/2/2012,2.0017,2.0035
17/2/2012,2.0017,2.0035
16/2/2012,1.9827,1.9844
15/2/2012,1.9275,1.9292
14/2/2012,1.9361,1.9379
13/2/2012,1.9741,1.9758
10/2/2012,1.9862,1.9879
9/2/2012,2.0364,2.0382
8/2/2012,1.9822,1.9839
7/2/2012,1.9734,1.9751
6/2/2012,1.9066,1.9083
3/2/2012,1.9224,1.9241
2/2/2012,1.8212,1.823
1/2/2012,1.8265,1.8282
31/1/2012,1.7971,1.7988
30/1/2012,1.8439,1.8457
27/1/2012,1.891,1.8928
26/1/2012,1.9313,1.9331
25/1/2012,1.9946,1.9963
24/1/2012,2.06,2.0618
23/1/2012,2.0511,2.0529
20/1/2012,2.0246,2.0263
19/1/2012,1.977,1.9788
18/1/2012,1.8983,1.9
17/1/2012,1.8566,1.8583
16/1/2012,1.8636,1.8653
13/1/2012,1.8636,1.8653
12/1/2012,1.9228,1.9246
11/1/2012,1.9037,1.9054
10/1/2012,1.9683,1.9701
9/1/2012,1.9578,1.9596
6/1/2012,1.9578,1.9596
5/1/2012,1.9946,1.9964
4/1/2012,1.9771,1.9789
3/1/2012,1.9474,1.9492
2/1/2012,1.8762,1.8779
30/12/2011,1.8762,1.8779
29/12/2011,1.8988,1.9006
28/12/2011,1.9162,1.9197
27/12/2011,2.0052,2.0069
26/12/2011,2.0244,2.0262
23/12/2011,2.0244,2.0262
22/12/2011,1.9476,1.9493
21/12/2011,1.9668,1.9685
20/12/2011,1.9233,1.9251
19/12/2011,1.8096,1.8113
16/12/2011,1.8474,1.8491
15/12/2011,1.9079,1.9096
14/12/2011,1.9027,1.9044
13/12/2011,1.9651,1.9668
12/12/2011,2.0121,2.0156
9/12/2011,2.0611,2.0629
8/12/2011,1.9704,1.9721
7/12/2011,2.0296,2.0313
6/12/2011,2.0891,2.0909
5/12/2011,2.0436,2.0453
2/12/2011,2.0331,2.0348
1/12/2011,2.0873,2.0882
30/11/2011,2.068,2.0697
29/11/2011,1.9913,1.993
28/11/2011,1.9739,1.9757
25/11/2011,1.9635,1.9661
24/11/2011,1.8835,1.886
23/11/2011,1.8835,1.886
22/11/2011,1.917,1.9196
21/11/2011,1.955,1.9567
18/11/2011,2.0104,2.0121
17/11/2011,1.9602,1.9619
16/11/2011,2,2.0017
15/11/2011,2.0451,2.0469
14/11/2011,2.0556,2.0582
11/11/2011,2.0564,2.0591
10/11/2011,2.0564,2.0591
9/11/2011,1.9615,1.9632
8/11/2011,2.0769,2.0787
7/11/2011,2.0371,2.0398
4/11/2011,2.0327,2.0345
3/11/2011,2.0734,2.0752
2/11/2011,1.9854,1.9872
1/11/2011,1.9889,1.9907
31/10/2011,2.1133,2.1151
28/10/2011,2.3167,2.3194
27/10/2011,2.3964,2.3991
26/10/2011,2.2041,2.2059
25/10/2011,2.1089,2.1107
24/10/2011,2.2336,2.2354
21/10/2011,2.2192,2.221
20/10/2011,2.1888,2.1906
19/10/2011,2.1603,2.1621
18/10/2011,2.1763,2.179
17/10/2011,2.155,2.1568
14/10/2011,2.2477,2.2495
13/10/2011,2.1834,2.1852
12/10/2011,2.2101,2.2119
11/10/2011,2.1496,2.1514
10/10/2011,2.0764,2.0799
7/10/2011,2.0764,2.0799
6/10/2011,1.9872,1.989
5/10/2011,1.8877,1.8894
4/10/2011,1.8207,1.8224
3/10/2011,1.756,1.7577
30/9/2011,1.9154,1.9172
29/9/2011,1.9962,1.9979
28/9/2011,1.9797,1.9814
27/9/2011,1.9711,1.9737
26/9/2011,1.9002,1.902
23/9/2011,1.8334,1.8351
22/9/2011,1.718,1.7197
21/9/2011,1.8576,1.8593
20/9/2011,1.9385,1.9402
19/9/2011,1.9506,1.9523
16/9/2011,2.0479,2.0496
15/9/2011,2.082,2.0837
14/9/2011,1.9837,1.9854
13/9/2011,1.9906,1.9924
12/9/2011,1.9475,1.9492
9/9/2011,1.9183,1.9208
8/9/2011,1.9787,1.9805
7/9/2011,2.0429,2.0446
6/9/2011,1.984,1.9857
5/9/2011,1.9857,1.9927
2/9/2011,1.9857,1.9927
1/9/2011,2.1302,2.1319
31/8/2011,2.2234,2.2252
30/8/2011,2.1767,2.1785
29/8/2011,2.2561,2.2588
26/8/2011,2.1899,2.1925
25/8/2011,2.2286,2.2312
24/8/2011,2.2994,2.3012
23/8/2011,2.153,2.1547
22/8/2011,2.1058,2.1075
19/8/2011,2.0623,2.0649
18/8/2011,2.0624,2.0641
17/8/2011,2.1652,2.1669
16/8/2011,2.2196,2.2213
15/8/2011,2.3053,2.3062
12/8/2011,2.2548,2.2566
11/8/2011,2.3399,2.3408
10/8/2011,2.1061,2.1078
9/8/2011,2.2488,2.2505
8/8/2011,2.3179,2.3196
5/8/2011,2.5585,2.5611
4/8/2011,2.4028,2.4045
3/8/2011,2.6202,2.6219
2/8/2011,2.6114,2.6132
1/8/2011,2.7437,2.7455
29/7/2011,2.7961,2.7979
28/7/2011,2.9454,2.9473
27/7/2011,2.9803,2.9822
26/7/2011,2.9529,2.9547
25/7/2011,3.0006,3.0025
22/7/2011,2.9621,2.9639
21/7/2011,3.0136,3.0155
20/7/2011,2.9275,2.9294
19/7/2011,2.8802,2.8821
18/7/2011,2.9276,2.9294
15/7/2011,2.9058,2.9076
14/7/2011,2.9534,2.9552
13/7/2011,2.8824,2.8842
12/7/2011,2.877,2.8789
11/7/2011,2.9189,2.9207
8/7/2011,3.0268,3.0286
7/7/2011,3.1377,3.1395
6/7/2011,3.108,3.1099
5/7/2011,3.121,3.1229
4/7/2011,3.1823,3.1842
1/7/2011,3.1823,3.1842
30/6/2011,3.16,3.1618
29/6/2011,3.1118,3.1136
28/6/2011,3.0308,3.0326
27/6/2011,2.9305,2.9323
24/6/2011,2.8636,2.8654
23/6/2011,2.9116,2.9135
22/6/2011,2.9825,2.9844
21/6/2011,2.9835,2.9853
20/6/2011,2.958,2.9599
17/6/2011,2.9445,2.9463
16/6/2011,2.9274,2.9292
15/6/2011,2.9692,2.971
14/6/2011,3.0972,3.099
13/6/2011,2.9838,2.9856
10/6/2011,2.9693,2.9711
9/6/2011,2.9967,2.9985
8/6/2011,2.9387,2.9405
7/6/2011,2.9949,2.9967
6/6/2011,2.995,2.9968
3/6/2011,2.9859,2.9877
2/6/2011,3.0297,3.0315
1/6/2011,2.9408,2.9426
31/5/2011,3.0607,3.0626
30/5/2011,3.0735,3.0754
27/5/2011,3.0735,3.0754
26/5/2011,3.0572,3.059
25/5/2011,3.1304,3.1323
24/5/2011,3.1139,3.1158
23/5/2011,3.1286,3.1304
20/5/2011,3.1451,3.147
19/5/2011,3.1709,3.1727
18/5/2011,3.1801,3.182
17/5/2011,3.1158,3.1176
16/5/2011,3.147,3.1488
13/5/2011,3.1709,3.1718
12/5/2011,3.2225,3.2244
11/5/2011,3.1593,3.1602
10/5/2011,3.2135,3.2154
9/5/2011,3.1604,3.1641
6/5/2011,3.1459,3.1495
5/5/2011,3.1499,3.1535
4/5/2011,3.2159,3.2196
3/5/2011,3.2473,3.251
2/5/2011,3.2788,3.2825
29/4/2011,3.2863,3.29
28/4/2011,3.3106,3.3143
27/4/2011,3.3552,3.3589
26/4/2011,3.307,3.3107
25/4/2011,3.3627,3.3664
22/4/2011,3.3907,3.3944
21/4/2011,3.3963,3.4001
20/4/2011,3.4077,3.4115
19/4/2011,3.3631,3.3668
18/4/2011,3.3743,3.3781
15/4/2011,3.4079,3.4116
14/4/2011,3.4979,3.5016
13/4/2011,3.4585,3.4623
12/4/2011,3.4904,3.4942
11/4/2011,3.5847,3.5885
8/4/2011,3.5772,3.581
7/4/2011,3.5451,3.5489
6/4/2011,3.5452,3.5489
5/4/2011,3.4795,3.4832
4/4/2011,3.4179,3.4216
1/4/2011,3.4422,3.4459
31/3/2011,3.4703,3.474
30/3/2011,3.4349,3.4386
29/3/2011,3.4872,3.4909
28/3/2011,3.4313,3.435
25/3/2011,3.4388,3.4425
24/3/2011,3.4037,3.4074
23/3/2011,3.3501,3.3538
22/3/2011,3.3263,3.33
21/3/2011,3.3282,3.3319
18/3/2011,3.2678,3.2714
17/3/2011,3.255,3.2587
16/3/2011,3.17,3.1736
15/3/2011,3.303,3.3066
14/3/2011,3.3563,3.36
11/3/2011,3.4025,3.4061
10/3/2011,3.3584,3.3621
9/3/2011,3.4675,3.4712
8/3/2011,3.5477,3.5515
7/3/2011,3.5123,3.516
4/3/2011,3.49,3.4937
3/3/2011,3.5554,3.5591
2/3/2011,3.4697,3.4734
1/3/2011,3.3921,3.3958
28/2/2011,3.4272,3.4309
25/2/2011,3.4125,3.4162
24/2/2011,3.4477,3.4514
23/2/2011,3.4848,3.4885
22/2/2011,3.4533,3.457
21/2/2011,3.5874,3.5911
18/2/2011,3.5799,3.5837
17/2/2011,3.5725,3.5763
16/2/2011,3.6193,3.6231
15/2/2011,3.6044,3.6081
14/2/2011,3.6194,3.6231
11/2/2011,3.6288,3.6325
10/2/2011,3.6928,3.7041
9/2/2011,3.6465,3.6505
8/2/2011,3.7373,3.7413
7/2/2011,3.6299,3.6339
4/2/2011,3.6356,3.6397
3/2/2011,3.5488,3.5528
2/2/2011,3.4771,3.4811
1/2/2011,3.4394,3.4433
31/1/2011,3.3704,3.3743
28/1/2011,3.3214,3.3253
27/1/2011,3.3873,3.3912
26/1/2011,3.4146,3.4185
25/1/2011,3.3284,3.3322
24/1/2011,3.4044,3.4083
21/1/2011,3.4042,3.4081
20/1/2011,3.4488,3.4527
19/1/2011,3.339,3.3429
18/1/2011,3.3663,3.3702
17/1/2011,3.3291,3.333
14/1/2011,3.3231,3.327
13/1/2011,3.2972,3.3011
12/1/2011,3.365,3.3689
11/1/2011,3.3396,3.3434
10/1/2011,3.2832,3.2871
7/1/2011,3.3237,3.3276
6/1/2011,3.3932,3.3971
5/1/2011,3.4654,3.4693
4/1/2011,3.3287,3.3325
3/1/2011,3.3324,3.3362
31/12/2010,3.2935,3.2974
30/12/2010,3.3646,3.3685
29/12/2010,3.3489,3.3528
28/12/2010,3.4795,3.4834
27/12/2010,3.3294,3.3333
24/12/2010,3.3933,3.3972
23/12/2010,3.3892,3.3931
22/12/2010,3.3458,3.3497
21/12/2010,3.3031,3.307
20/12/2010,3.3358,3.3397
17/12/2010,3.3279,3.3318
16/12/2010,3.4224,3.4263
15/12/2010,3.5318,3.5357
14/12/2010,3.4727,3.4766
13/12/2010,3.275,3.2788
10/12/2010,3.319,3.3229
9/12/2010,3.2037,3.2075
8/12/2010,3.2723,3.2761
7/12/2010,3.1257,3.1295
6/12/2010,2.9201,2.9238
3/12/2010,3.0055,3.0092
2/12/2010,2.9885,2.9922
1/12/2010,2.9642,2.9679
30/11/2010,2.7968,2.8004
29/11/2010,2.8205,2.8241
26/11/2010,2.8663,2.8699
25/11/2010,2.9085,2.9122
24/11/2010,2.912,2.9157
23/11/2010,2.7729,2.7765
22/11/2010,2.8019,2.8056
19/11/2010,2.8713,2.875
18/11/2010,2.895,2.8987
17/11/2010,2.8766,2.8803
16/11/2010,2.84,2.8436
15/11/2010,2.9593,2.963
12/11/2010,2.7871,2.7908
11/11/2010,2.6447,2.6483
10/11/2010,2.6286,2.6393
9/11/2010,2.6558,2.6595
8/11/2010,2.5502,2.5539
5/11/2010,2.5304,2.534
4/11/2010,2.489,2.4926
3/11/2010,2.5702,2.5739
2/11/2010,2.5866,2.5902
1/11/2010,2.6229,2.6266
29/10/2010,2.5993,2.6029
28/10/2010,2.6576,2.6612
27/10/2010,2.7198,2.7234
26/10/2010,2.6393,2.643
25/10/2010,2.5613,2.565
22/10/2010,2.5541,2.5577
21/10/2010,2.5452,2.5488
20/10/2010,2.4788,2.4823
19/10/2010,2.4752,2.4788
18/10/2010,2.5075,2.5111
15/10/2010,2.5597,2.5633
14/10/2010,2.5076,2.5112
13/10/2010,2.422,2.4256
12/10/2010,2.4309,2.4344
11/10/2010,2.3919,2.3954
8/10/2010,2.392,2.3955
7/10/2010,2.3834,2.3869
6/10/2010,2.3976,2.4011
5/10/2010,2.4722,2.4758
4/10/2010,2.4758,2.4794
1/10/2010,2.5097,2.5133
30/9/2010,2.5098,2.5134
29/9/2010,2.5027,2.5063
28/9/2010,2.4653,2.4689
27/9/2010,2.5242,2.5278
24/9/2010,2.605,2.6086
23/9/2010,2.5511,2.5547
22/9/2010,2.5583,2.5619
21/9/2010,2.5727,2.5763
20/9/2010,2.7026,2.7063
17/9/2010,2.7372,2.7408
16/9/2010,2.7608,2.7645
15/9/2010,2.7207,2.7244
14/9/2010,2.679,2.6826
13/9/2010,2.748,2.7516
10/9/2010,2.7917,2.7954
9/9/2010,2.7588,2.7624
8/9/2010,2.6555,2.6591
7/9/2010,2.5944,2.598
6/9/2010,2.7025,2.7061
3/9/2010,2.697,2.7006
2/9/2010,2.6231,2.6267
1/9/2010,2.573,2.5766
31/8/2010,2.4683,2.4718
30/8/2010,2.5285,2.5321
27/8/2010,2.6447,2.6483
26/8/2010,2.4755,2.4791
25/8/2010,2.534,2.5375
24/8/2010,2.488,2.4915
23/8/2010,2.5981,2.6017
20/8/2010,2.6106,2.6142
19/8/2010,2.575,2.5786
18/8/2010,2.6321,2.6357
17/8/2010,2.6321,2.6357
16/8/2010,2.5626,2.5662
13/8/2010,2.6716,2.6752
12/8/2010,2.7455,2.7491
11/8/2010,2.6814,2.685
10/8/2010,2.7593,2.7629
9/8/2010,2.8289,2.8325
6/8/2010,2.8166,2.8201
5/8/2010,2.9011,2.9047
4/8/2010,2.9498,2.9534
3/8/2010,2.9085,2.9121
2/8/2010,2.9609,2.9645
30/7/2010,2.9052,2.9088
29/7/2010,2.9794,2.983
28/7/2010,2.985,2.9886
27/7/2010,3.0485,3.0521
26/7/2010,2.9924,2.996
23/7/2010,2.9943,2.998
22/7/2010,2.9353,2.9389
21/7/2010,2.8782,2.8817
20/7/2010,2.9481,2.9517
19/7/2010,2.9537,2.9573
16/7/2010,2.9215,2.9251
15/7/2010,2.9937,2.9973
14/7/2010,3.0426,3.0462
13/7/2010,3.1208,3.1245
12/7/2010,3.0628,3.0664
9/7/2010,3.052,3.0556
8/7/2010,3.0306,3.0342
7/7/2010,2.9803,2.9839
6/7/2010,2.9302,2.9337
5/7/2010,2.9733,2.9769
2/7/2010,2.977,2.9806
1/7/2010,2.947,2.9506
30/6/2010,2.9311,2.9347
29/6/2010,2.9491,2.9527
28/6/2010,3.021,3.0245
25/6/2010,3.1078,3.1114
24/6/2010,3.1371,3.1407
23/6/2010,3.119,3.1227
22/6/2010,3.1664,3.17
21/6/2010,3.2414,3.2451
18/6/2010,3.2195,3.2232
17/6/2010,3.1887,3.1923
16/6/2010,3.2601,3.2638
15/6/2010,3.3025,3.3062
14/6/2010,3.2529,3.2566
11/6/2010,3.2346,3.2383
10/6/2010,3.3193,3.323
9/6/2010,3.1729,3.1765
8/6/2010,3.1857,3.1894
7/6/2010,3.1422,3.1459
4/6/2010,3.2023,3.2059
3/6/2010,3.3639,3.3676
2/6/2010,3.34,3.3437
1/6/2010,3.2591,3.2628
31/5/2010,3.2848,3.2885
28/5/2010,3.2922,3.2959
27/5/2010,3.3605,3.3642
26/5/2010,3.1886,3.1922
25/5/2010,3.1578,3.1615
24/5/2010,3.1942,3.1978
21/5/2010,3.2379,3.2415
20/5/2010,3.2126,3.2163
19/5/2010,3.3682,3.3719
18/5/2010,3.3462,3.3498
17/5/2010,3.4869,3.4906
14/5/2010,3.4534,3.4571
13/5/2010,3.5261,3.5355
12/5/2010,3.571,3.5748
11/5/2010,3.5235,3.5273
10/5/2010,3.5406,3.5444
7/5/2010,3.4255,3.4292
6/5/2010,3.3938,3.3975
5/5/2010,3.5388,3.5426
4/5/2010,3.5902,3.594
3/5/2010,3.682,3.6858
30/4/2010,3.6532,3.657
29/4/2010,3.7243,3.7281
28/4/2010,3.7628,3.7667
27/4/2010,3.6877,3.6915
26/4/2010,3.8054,3.8093
23/4/2010,3.8092,3.8131
22/4/2010,3.7723,3.7762
21/4/2010,3.7356,3.7395
20/4/2010,3.7993,3.8032
19/4/2010,3.7974,3.8012
16/4/2010,3.7626,3.7664
15/4/2010,3.8321,3.836
14/4/2010,3.8593,3.8632
13/4/2010,3.8204,3.8243
12/4/2010,3.8417,3.8456
9/4/2010,3.8825,3.8864
8/4/2010,3.8901,3.894
7/4/2010,3.8531,3.857
6/4/2010,3.9505,3.9545
5/4/2010,3.9859,3.9898
2/4/2010,3.9446,3.9485
1/4/2010,3.8685,3.8724
31/3/2010,3.8257,3.8295
30/3/2010,3.8566,3.8605
29/3/2010,3.8643,3.8682
26/3/2010,3.8468,3.8507
25/3/2010,3.8777,3.8815
24/3/2010,3.8524,3.8563
23/3/2010,3.6854,3.6892
22/3/2010,3.6588,3.6626
19/3/2010,3.6892,3.693
18/3/2010,3.6759,3.6797
17/3/2010,3.6361,3.6399
16/3/2010,3.6493,3.6531
15/3/2010,3.6949,3.6987
12/3/2010,3.7006,3.7044
11/3/2010,3.7272,3.731
10/3/2010,3.7215,3.7253
9/3/2010,3.7005,3.7043
8/3/2010,3.7157,3.7195
5/3/2010,3.6796,3.6834
4/3/2010,3.6022,3.606
3/3/2010,3.6173,3.6211
2/3/2010,3.6041,3.6079
1/3/2010,3.6079,3.6117
26/2/2010,3.6117,3.6155
25/2/2010,3.6324,3.6362
24/2/2010,3.6909,3.6947
23/2/2010,3.6834,3.6872
22/2/2010,3.7955,3.7994
19/2/2010,3.7726,3.7764
18/2/2010,3.8012,3.805
17/2/2010,3.7307,3.7345
16/2/2010,3.6569,3.6607
15/2/2010,3.6909,3.6947
12/2/2010,3.6928,3.6966
11/2/2010,3.7155,3.725
10/2/2010,3.6897,3.6936
9/2/2010,3.6448,3.6487
8/2/2010,3.5597,3.5635
5/2/2010,3.5654,3.5693
4/2/2010,3.6058,3.6097
3/2/2010,3.7047,3.7086
2/2/2010,3.6405,3.6444
1/2/2010,3.6501,3.654
29/1/2010,3.5844,3.5882
28/1/2010,3.6344,3.6383
27/1/2010,3.6479,3.6518
26/1/2010,3.6188,3.6227
25/1/2010,3.6265,3.6303
22/1/2010,3.6071,3.611
21/1/2010,3.5858,3.5897
20/1/2010,3.6474,3.6513
19/1/2010,3.6919,3.6958
18/1/2010,3.6745,3.6783
15/1/2010,3.6744,3.6783
14/1/2010,3.7382,3.7421
13/1/2010,3.7908,3.7947
12/1/2010,3.7108,3.7147
11/1/2010,3.818,3.822
8/1/2010,3.8297,3.8336
7/1/2010,3.8235,3.8274
6/1/2010,3.8215,3.8254
5/1/2010,3.7608,3.7647
